contentsid,title,address,lat,lng,tag,alltag,introduction
CNTS_300000000013762,제 8회 하하페스티벌,제주특별자치도 제주시 일도일동 1211,33.5141402,126.5277922,"하하패스티벌, 일도이동, 산지천, 일도일동, 지역상생축제","하하패스티벌, 일도이동, 산지천, 일도일동, 지역상생축제",다양한 문화공연 및 체험부스 운영 등을 통해 침체된 원도심에 활력을 불어넣고 골목 상권 활성화 및 주민 화합의 장 마련
CONT_000000000500789,제주공항 고추잠자리 게스트하우스,제주특별자치도 제주시 연동 2526-4,33.4966771,126.495282,"휴식,게스트하우스,숙소,공항,조식 포함,음식,온돌방","휴식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",제주공항에서 도보 5분거리
CNTS_000000000019355,마당돌펜션,제주특별자치도 서귀포시 대정읍 무릉리 3878-8,33.25609,126.190796,"휴식,숙소,휴양펜션,펜션,독채,산책로,바비큐,가족,노래방","휴식,숙소,휴양펜션,펜션,독채,산책로,바비큐,가족,노래방,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","고산해안도로에 위치, 객실 모두 바다전망인 팬션"
CONT_000000000500821,늘송파크텔,제주특별자치도 제주시 노형동 905-13,33.4875793,126.4832153,"어린이,일반숙박,숙소,온돌방,공항,한국관광품질인증업소,무장애관광","어린이,일반숙박,숙소,온돌방,공항,한국관광품질인증업소,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,승강기,아주 어려움","공항과 인접하며, 시내중심지에 위치한 제주도 호텔"
CNTS_300000000013255,나만의 스타일과 스토리를 담은 곳을 찾아 떠나는 부캐 여행!,,,,#제주청년서포터즈 #제주청년크리에이터 #청년서포터즈 #제주관광서포터즈 #캡퍼룸 #그로울 #퍼플모스빈티지 #제주 #빈티지 #옷,#제주청년서포터즈 #제주청년크리에이터 #청년서포터즈 #제주관광서포터즈 #캡퍼룸 #그로울 #퍼플모스빈티지 #제주 #빈티지 #옷,"안녕하세요~! 제주 살고 있는 불도그 입니다! 아니 날씨가 갑자기 무슨 일이래요????? 며칠 전까지만 해도 민소매에 반바지 착장 이였는데,,,,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이제 곧 패딩 입어야 할 것 같은 날씨입니다!!!! 육지도 날씨가 많이 쌀쌀해졌나요??? 제주는 엊그제부터계속 비가 오더니,,, 많이 추워져서.. 이제 에어컨 끄고 났더니 바로 보일러 틀어야할 날씨,,,ㅎㅎㅎ 그래도 요즘 하늘도 정말 가을 하늘이고, 날씨도 계속 좋아서 나들이 가고 싶은 날씨가 연속인데요....ㅎㅎㅎ  날씨가 좋으나, 비가 오나 저희는 부캐찾기 여정은 쭈우우욱 ing지요 ㅎㅎㅎ 제주관광공사와 청년센터 덕분에 이렇게 좋은 경험도 해볼 수 있고, 얼마나 좋은지요 ㅎㅎㅎ 요즘 틈만 나면 이런 부캐가 잘 어울릴까? 이 부캐는 어떨까?? 생각만 하고 지낸답니다 >_< 흐흐흐"
CNTS_200000000013424,제14회 서귀포봄맞이축제,제주특별자치도 서귀포시 서귀동 512-1,33.2455319,126.564526,"축제,행사,봄꽃,마을산책,문화관광,체험,봄","축제,행사,봄꽃,마을산책,문화관광,체험,봄",가장 일찍 봄이 시작되는 서귀포에서 지역 전통문화에 기반한 제 14회 서귀포봄맞이축제가 개최될 예정입니다. 
CNTS_000000000022242,파스쿠찌 도남점,제주특별자치도 제주시 도남동 277,33.48046,126.52924,"카페,음료,커피,디저트,음식,아메리카노,에스프레소,카푸치노,카페라떼,바닐라라떼,녹차라떼,딸기라떼,카페모카,스무디,파니니,헤이즐넛,에이드,아이스티,빵,샌드위치,케이크","카페,음료,커피,디저트,공용주차장,무료 WIFI",이탈리아 전통 에스프레소를 한국 문화와 접목시켜 만든 커피 전문점
CNTS_300000000012670,라임오렌지카페앤플라워,제주특별자치도 서귀포시 토평동 417-2,33.2464792,126.5871582,"하귤커피,라임커피,오렌지커피","하귤커피,라임커피,오렌지커피,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,하귤 커피, 라임 커피, 오렌지 커피,어린이 출입가능,가능",서귀포시 해안 주변에 위치한 이곳은 독특한 건물과 이쁜 그림들이 맞이 하는 장소로 내부 인테리어가 돋보이는 곳이다.
CNTS_000000000021286,알로하민박,제주특별자치도 제주시 한림읍 협재리 1660-1,33.397243,126.24328,"휴식,숙소,민박,농어촌민박,고향민박,자연경관,정원,조식,독채","휴식,숙소,민박,농어촌민박,고향민박,자연경관,정원,조식,독채,공용주차장,화장실,아주 어려움",알로하(Aloha) 제주!
CNTS_200000000007732,월정플레이스,제주특별자치도 제주시 구좌읍 월정리 465-1,33.5547523,126.7916765,"안전인증숙소,숙소,농어촌민박,조식,힐링,독채,펜션,주차장","안전인증숙소,숙소,농어촌민박,조식,힐링,독채,펜션,주차장,공용주차장,화장실,무료 WIFI,,영어,일본어,,없음,동반불가능,없음,전체금연,인터넷,,유아욕조,유아의자,,없음,운행안함","월정해안도로와 도보로 1~2분 거리인 독채 펜션

"
CNTS_300000000013744,그림으로 세상과 만나다,제주특별자치도 서귀포시 서홍동 551-1,33.2462166,126.550832,"서귀포전시, 서귀포예술의전당, 고동우, 고수빈, 김용원, 배주현, 이동우, 이진원","서귀포전시, 서귀포예술의전당, 고동우, 고수빈, 김용원, 배주현, 이동우, 이진원",그림으로 세상과 만나다
CONT_000000000500870,소담펜션,제주특별자치도 서귀포시 법환동 1528-1,33.2314832,126.5080699,"펜션,휴양펜션,가족,바비큐,공공와이파이존,해변,자연경관,조식 포함","펜션,휴양펜션,가족,바비큐,공공와이파이존,해변,자연경관,조식 포함,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움",올레7코스 흰돌밑 바로 앞에 위치한 모던펜션은 전 객실 바다전망이다.
CNTS_300000000013800,2025 실버마이크 전라·제주권,제주특별자치도 서귀포시 서귀동 341 제주 매일올레시장,33.2487163,126.5640617,"제주, 서귀포, 실버마이크, 제주여행, 문화의날","제주, 서귀포, 실버마이크, 제주여행, 문화의날,,,쉬움",2025 실버마이크 전라·제주권 9월 26일 제주 매일올레시장 공연 안내
CNTS_300000000013781,지붕 없는 도서관 X 작은책방 팝업스토어,제주특별자치도 서귀포시 강정동 176,33.250729,126.5079739,"지붕없는도서관, 작은책방, 도서관행사, 공공도서관, 야외도서관","지붕없는도서관, 작은책방, 도서관행사, 공공도서관, 야외도서관",참여형 독서문화 확산을 위해 지역 내 작은책방와 함께 도서관 야외 독서행사 운영
CNTS_300000000013183,민속자연사박물관 40주년 <박물관 가족 대축전>,제주특별자치도 제주시 일도이동 996-1,33.5063429,126.5315162,"제주민속자연사박물관,아이,미술/박물관,전시와 행사","제주민속자연사박물관,아이,미술/박물관,전시와 행사",40살이 된 민속자연사박물관에서 가족들과 함께 주말을 알차게 즐겨 보세요!
CNTS_300000000013698,서귀포예술의전당 기획공연 2025 퀸 엘리자베스 콩쿠르 위너스 콘서트,제주특별자치도 서귀포시 서홍동 551-1,33.2462166,126.550832,"퀸엘리자베스, 서귀포예술의전당, 니콜라미우센, 와타루히사스에, 서귀포문화생활, 서귀포공연","퀸엘리자베스, 서귀포예술의전당, 니콜라미우센, 와타루히사스에, 서귀포문화생활, 서귀포공연",서귀포예술의전당 기획공연 2025 퀸 엘리자베스 콩쿠르 위너스 콘서트
CNTS_300000000015631,미스커피,제주특별자치도 서귀포시 남원읍 태흥리 360,33.2890558,126.7513597,"서귀포, 남원, 카페, 스무디, 커피, 생강차","서귀포, 남원, 카페, 스무디, 커피, 생강차,생강차, 아메랔노",바다를 보며 즐기는 커피한잔
CNTS_300000000013792,2025 효돈음악제  텐저린 뮤직페스타,제주특별자치도 서귀포시 신효동 1200-6 ,33.27127979999999,126.6076749,"제주, 서귀포, 감귤박물관, 뮤직페스타, 제주효돈","제주, 서귀포, 감귤박물관, 뮤직페스타, 제주효돈,,,단독접근가능,장애인 전용 주차장,쉬움","효돈 감귤꽃 음악회로 행복가득 , 설렘, 힐링, 나눔의 페스타"
CNTS_200000000009119,대물민박,제주특별자치도 제주시 추자면 신양리 979-18,33.9407882,126.3238417,"추자민박,추자해수욕장,추자도,숙소,민박,농어촌민박,교통,별미음식,계절음식","추자민박,추자해수욕장,추자도,공용주차장,화장실,무료 WIFI,편의점,흡연구역,카드결제,현금결제,아주 어려움,없음,동반가능,유료제공,흡연구역제공,식음료장,세탁서비스,없음,운행",신앙항뷰가 펼쳐진 곳
CNTS_300000000013468,<구석구석 문화배달> 한낮의 깊은 휴식,제주특별자치도 서귀포시 서호동 1601,33.2531247,126.5173984,"제주문화예술재단, 문화, 서귀포, 구석구석문화배달","제주문화예술재단, 문화, 서귀포, 구석구석문화배달","제주문화예술재단은 서귀포 혁신도시를 중심으로 정기적인 문화프로그램 제공을 통한 지역문화균형 발전을 도모하기 위하여, [2025 문화가 있는 날 구석구석문화배달] '예술이다!서귀포 : 혁신이 주는 달콤함' 사업을 3월부터 10월까지 매주 마지막 주 수요일 또는 그 주간에 추진합니다. "
CNTS_300000000012663,카페달보름,제주특별자치도 제주시 구좌읍 평대리 2030-2,33.53657950000001,126.8381475,"한라봉에이드,평대 바다에이드","한라봉에이드,평대 바다에이드,공용주차장,화장실,무료 WIFI,유도 및 안내시설,한라봉에이드, 평대 바다에이드,어린이 출입가능,가능",본채와 2개의 별관으로 구성된 cafe달보름은 제주의 가옥을 그대로 품어 편안함과 안락함을 제공하는 곳이다.
CONT_000000000500874,몬떼뷰 스테이,제주특별자치도 서귀포시 안덕면 사계리 2277-2,33.23017,126.30181,"펜션,숙소,휴양펜션,수영장,조식 포함,공공와이파이존,온돌방,바비큐,해수욕장,독채,해변,수상레저,계곡,문화관광,농어촌민박","펜션,숙소,휴양펜션,수영장,조식 포함,공공와이파이존,온돌방,바비큐,해수욕장,독채,해변,수상레저,계곡,문화관광,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",산방산과 아름다운 사계 바다 조망이 좋은 곳
CONT_000000000500962,안녕프로젝트 게스트하우스,제주특별자치도 제주시 구좌읍 동복리 1418-2,33.5520211,126.7124099,"게스트하우스,숙소,조식 포함,해수욕장,가족,단체여행객,독채,해변,공공와이파이존,돌담풍경마을,주차장,무장애관광","게스트하우스,숙소,조식 포함,해수욕장,가족,단체여행객,독채,해변,공공와이파이존,돌담풍경마을,주차장,무장애관광,현금결제,카드결제,화장실,무료 WIFI,경보 및 피난시설,단차없음,아주 어려움",제주시 구좌읍 동복리(올레19코스) 해안가 마을에 위치한 게스트하우스
CNTS_200000000009433,"술꾼 도시 처녀들 3인방의 제주 원도심 여행기<2화, 촘말로 좋은 바당>",,,,"술꾼 도시 처녀들, 리우, 정뚱, 꾸미, 원도심 여행기, 목관아, 바당, 바다, 원도심, 삼도동, 탑동광장, 전망, 탑동해안로, 제주목관아, 제주돌담, 용담동, 용두암, 해녀, 해산물, 유네스코, 인류문화예산, 낯술, 소라껍데기, 올레17코스, 비스트로, 일출, 일몰, 로컬푸드","술꾼 도시 처녀들, 리우, 정뚱, 꾸미, 원도심 여행기, 목관아, 바당, 바다, 원도심, 삼도동, 탑동광장, 전망, 탑동해안로, 제주목관아, 제주돌담, 용담동, 용두암, 해녀, 해산물, 유네스코, 인류문화예산, 낯술, 소라껍데기, 올레17코스, 비스트로, 일출, 일몰, 로컬푸드","술꾼 도시 처녀 3인방은 고민끝에 드디어 제주 원도심 여행을 떠나게 되는데... 
과연 제주원도심 투어에서는 어떤일이 펼쳐질까?"
CNTS_300000000013724,가족극 『두린왕자를 찾아줍서』,제주특별자치도 제주시 연동 1370-3 에코파인 건물 지하 예술공간 오이,33.4815994,126.4881607,"예술공간오이, 공연","예술공간오이, 공연,,,아주 어려움",다섯 비행사가 제주어로 들려주는 어린왕자 이야기
CNTS_000000000021638,환상의민박,제주특별자치도 서귀포시 대정읍 가파리 589-1,33.119526,126.26718,"마라도,마라도민박,숙소,민박,농어촌민박,선착장,힐링쉼터","마라도,마라도민박",환상의 짜장 식당과 함께 운영하는 민박집
CNTS_000000000018691,바다의향기,제주특별자치도 서귀포시 대정읍 상모리 71-8,33.2130528,126.292268,"펜션,숙소,민박,농어촌민박,단체여행객,주차장,공공와이파이존,해변","펜션,숙소,민박,농어촌민박,단체여행객,주차장,공공와이파이존,해변,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",낭만과 추억이 가득한 아름다운 바다의 향기 펜션
CNTS_000000000018098,씨제이 관광호텔,제주특별자치도 제주시 이도이동 1776-14,33.4997873,126.5271555,"호텔,숙소,관광호텔,공공와이파이존,엘리베이터,무장애관광","호텔,숙소,관광호텔,공공와이파이존,엘리베이터,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,장애인 화장실,승강기,장애인 전용 주차장,장애인 전용 객실,어려움",제주의 아름다운 추억을 위한 공간
